Year,Economy,Economy Label,Partner,Partner Label,Flow,Flow Label,IctProductCategory,IctProductCategory Label,Percentage of total merchandise trade,Percentage of total merchandise trade Footnote
2012,3910,"OAS (Organization of American States)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",34.4276,
2012,3910,"OAS (Organization of American States)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",8.12415,
2012,3912,"G7 (Group of Seven)",0000,"World",01,"Imports",ICT00,"Total ICT goods",9.45032,
2012,3912,"G7 (Group of Seven)",0000,"World",02,"Exports",ICT00,"Total ICT goods",5.89492,
2012,3912,"G7 (Group of Seven)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",30.72797,
2012,3912,"G7 (Group of Seven)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",4.40916,
2012,3916,"G20 (Group of Twenty)",0000,"World",01,"Imports",ICT00,"Total ICT goods",10.34766,
2012,3916,"G20 (Group of Twenty)",0000,"World",02,"Exports",ICT00,"Total ICT goods",9.2368,
2012,3916,"G20 (Group of Twenty)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",29.38477,
2012,3916,"G20 (Group of Twenty)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",53.93237,
2012,3919,"G-77 (Group of 77)",0000,"World",01,"Imports",ICT00,"Total ICT goods",13.26848,
2012,3919,"G-77 (Group of 77)",0000,"World",02,"Exports",ICT00,"Total ICT goods",14.21161,
2012,3919,"G-77 (Group of 77)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",20.45865,
2012,3919,"G-77 (Group of 77)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",61.23314,
2012,392,"Japan",0000,"World",01,"Imports",ICT00,"Total ICT goods",10.24018,
2012,392,"Japan",0000,"World",02,"Exports",ICT00,"Total ICT goods",9.14675,
2012,3921,"GSTP (Global System of Trade Preferences among Developing Countries)",0000,"World",01,"Imports",ICT00,"Total ICT goods",11.59842,
2012,3921,"GSTP (Global System of Trade Preferences among Developing Countries)",0000,"World",02,"Exports",ICT00,"Total ICT goods",12.08186,
2012,3921,"GSTP (Global System of Trade Preferences among Developing Countries)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",2.46149,
2012,3921,"GSTP (Global System of Trade Preferences among Developing Countries)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",23.48199,
2012,3922,"GSTP: Africa",0000,"World",01,"Imports",ICT00,"Total ICT goods",4.04419,
2012,3922,"GSTP: Africa",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.59444,
2012,3922,"GSTP: Africa",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.22024,
2012,3923,"GSTP: Latin America",0000,"World",01,"Imports",ICT00,"Total ICT goods",11.30836,
2012,3923,"GSTP: Latin America",0000,"World",02,"Exports",ICT00,"Total ICT goods",6.5571,
2012,3923,"GSTP: Latin America",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.4115,
2012,3923,"GSTP: Latin America",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",0.60961,
2012,3924,"GSTP: Asia",0000,"World",01,"Imports",ICT00,"Total ICT goods",12.62637,
2012,3924,"GSTP: Asia",0000,"World",02,"Exports",ICT00,"Total ICT goods",16.15746,
2012,3924,"GSTP: Asia",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",15.7711,
2012,3924,"GSTP: Asia",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",24.22909,
2012,3932,"TPP (Trans-Pacific Partnership)",0000,"World",01,"Imports",ICT00,"Total ICT goods",13.17742,
2012,3932,"TPP (Trans-Pacific Partnership)",0000,"World",02,"Exports",ICT00,"Total ICT goods",12.4199,
2012,3932,"TPP (Trans-Pacific Partnership)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",9.70825,
2012,3932,"TPP (Trans-Pacific Partnership)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",9.43419,
2012,3940,"OACPS: Africa",0000,"World",01,"Imports",ICT00,"Total ICT goods",4.84104,
2012,3940,"OACPS: Africa",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.35458,
2012,3940,"OACPS: Africa",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",2.6647,
2012,3940,"OACPS: Africa",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",2.04821,
2012,3941,"OACPS: Western Africa",0000,"World",01,"Imports",ICT00,"Total ICT goods",4.09912,
2012,3941,"OACPS: Western Africa",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.01938,
2012,3941,"OACPS: Western Africa",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.1059,
2012,3941,"OACPS: Western Africa",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",5.80844,
2012,3942,"OACPS: Eastern Africa",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.64563,
2012,3942,"OACPS: Eastern Africa",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.60959,
2012,3942,"OACPS: Eastern Africa",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",2.75966,
2012,3942,"OACPS: Eastern Africa",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",0.12456,
2012,3943,"OACPS: Central Africa",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.11086,
2012,3943,"OACPS: Central Africa",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.0071,
2012,3944,"OACPS: Southern Africa",0000,"World",01,"Imports",ICT00,"Total ICT goods",6.61585,
2012,3944,"OACPS: Southern Africa",0000,"World",02,"Exports",ICT00,"Total ICT goods",1.0828,
2012,3944,"OACPS: Southern Africa",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",6.74378,
2012,3944,"OACPS: Southern Africa",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",2.05174,
2012,3945,"OACPS: Caribbean",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.17105,
2012,3945,"OACPS: Caribbean",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.42516,
2012,3945,"OACPS: Caribbean",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.77219,
2012,3946,"OACPS: Pacific",0000,"World",01,"Imports",ICT00,"Total ICT goods",2.63415,
2012,3946,"OACPS: Pacific",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.17427,
2012,3946,"OACPS: Pacific",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",1.43624,
2012,3946,"OACPS: Pacific",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",0.06367,
2012,3947,"OACPS: LDCs",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.36344,
2012,3947,"OACPS: LDCs",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.18737,
2012,3947,"OACPS: LDCs",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.31007,
2012,3947,"OACPS: LDCs",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",1.79098,
2012,3948,"OACPS: LLDCs",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.28957,
2012,3948,"OACPS: LLDCs",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.57653,
2012,3948,"OACPS: LLDCs",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.40206,
2012,3948,"OACPS: LLDCs",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",0.00932,
2012,3949,"OACPS: Islands States",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.1253,
2012,3949,"OACPS: Islands States",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.4272,
2012,3949,"OACPS: Islands States",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",1.15925,
2012,3949,"OACPS: Islands States",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",0.03482,
2012,3950,"OACPS: Northern Africa",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.84389,
2012,3950,"OACPS: Northern Africa",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.00839,
2012,3950,"OACPS: Northern Africa",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.24054,
2012,398,"Kazakhstan",0000,"World",01,"Imports",ICT00,"Total ICT goods",5.81254,
2012,398,"Kazakhstan",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.442,
2012,400,"Jordan",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.63049,
2012,400,"Jordan",0000,"World",02,"Exports",ICT00,"Total ICT goods",1.61203,
2012,400,"Jordan",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",9.3776,
2012,410,"Korea, Republic of",0000,"World",01,"Imports",ICT00,"Total ICT goods",9.79152,
2012,410,"Korea, Republic of",0000,"World",02,"Exports",ICT00,"Total ICT goods",17.16447,
2012,417,"Kyrgyzstan",0000,"World",01,"Imports",ICT00,"Total ICT goods",2.34328,
2012,417,"Kyrgyzstan",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.07888,
2012,417,"Kyrgyzstan",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.00851,
2012,418,"Lao People's Dem. Rep.",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.17252,
2012,418,"Lao People's Dem. Rep.",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.01656,
2012,422,"Lebanon",0000,"World",01,"Imports",ICT00,"Total ICT goods",2.18024,
2012,422,"Lebanon",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.64575,
2012,426,"Lesotho",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.0028,
2012,426,"Lesotho",0000,"World",02,"Exports",ICT00,"Total ICT goods",2.52161,
2012,428,"Latvia",0000,"World",01,"Imports",ICT00,"Total ICT goods",5.9601,
2012,428,"Latvia",0000,"World",02,"Exports",ICT00,"Total ICT goods",6.13792,
2012,440,"Lithuania",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.63475,
2012,440,"Lithuania",0000,"World",02,"Exports",ICT00,"Total ICT goods",2.26514,
2012,442,"Luxembourg",0000,"World",01,"Imports",ICT00,"Total ICT goods",4.07734,
2012,442,"Luxembourg",0000,"World",02,"Exports",ICT00,"Total ICT goods",2.78049,
2012,442,"Luxembourg",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",7.92844,
2012,442,"Luxembourg",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",2.51143,
2012,446,"China, Macao SAR",0000,"World",01,"Imports",ICT00,"Total ICT goods",14.49319,
2012,446,"China, Macao SAR",0000,"World",02,"Exports",ICT00,"Total ICT goods",14.85562,
2012,446,"China, Macao SAR",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",20.63371,
2012,446,"China, Macao SAR",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",0.33822,
2012,450,"Madagascar",0000,"World",01,"Imports",ICT00,"Total ICT goods",2.3758,
2012,450,"Madagascar",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.13,
2012,450,"Madagascar",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",1.98541,
2012,454,"Malawi",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.53135,
2012,454,"Malawi",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.08365,
2012,454,"Malawi",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",17.53507,
2012,458,"Malaysia",0000,"World",01,"Imports",ICT00,"Total ICT goods",23.11966,
2012,458,"Malaysia",0000,"World",02,"Exports",ICT00,"Total ICT goods",27.9008,
2012,458,"Malaysia",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",5.38337,
2012,462,"Maldives",0000,"World",01,"Imports",ICT00,"Total ICT goods",4.26583,
2012,466,"Mali",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.61728,
2012,466,"Mali",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.04952,
2012,466,"Mali",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.0574,
2012,470,"Malta",0000,"World",01,"Imports",ICT00,"Total ICT goods",10.88151,
2012,470,"Malta",0000,"World",02,"Exports",ICT00,"Total ICT goods",20.20452,
2012,478,"Mauritania",0000,"World",01,"Imports",ICT00,"Total ICT goods",1.23726,
2012,480,"Mauritius",0000,"World",01,"Imports",ICT00,"Total ICT goods",5.11607,
2012,480,"Mauritius",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.75603,
2012,480,"Mauritius",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",4.18678,
2012,484,"Mexico",0000,"World",01,"Imports",ICT00,"Total ICT goods",16.50742,
2012,484,"Mexico",0000,"World",02,"Exports",ICT00,"Total ICT goods",16.85876,
2012,498,"Moldova, Republic of",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.34102,
2012,498,"Moldova, Republic of",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.25683,
2012,498,"Moldova, Republic of",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.37064,
2012,498,"Moldova, Republic of",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",0.18478,
2012,499,"Montenegro",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.0159,
2012,499,"Montenegro",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.44284,
2012,500,"Montserrat",0000,"World",01,"Imports",ICT00,"Total ICT goods",4.70537,
2012,500,"Montserrat",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.226,
2012,500,"Montserrat",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.77305,
2012,504,"Morocco",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.51036,
2012,504,"Morocco",0000,"World",02,"Exports",ICT00,"Total ICT goods",3.0779,
2012,508,"Mozambique",0000,"World",01,"Imports",ICT00,"Total ICT goods",2.25323,
2012,508,"Mozambique",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.00618,
2012,5100,"Africa",0000,"World",01,"Imports",ICT00,"Total ICT goods",4.49852,
2012,5100,"Africa",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.60245,
2012,5100,"Africa",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",2.6647,
2012,5100,"Africa",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",2.04821,
2012,5110,"Northern Africa",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.91013,
2012,5110,"Northern Africa",0000,"World",02,"Exports",ICT00,"Total ICT goods",1.3159,
2012,5110,"Northern Africa",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.24054,
2012,512,"Oman",0000,"World",01,"Imports",ICT00,"Total ICT goods",2.97736,
2012,512,"Oman",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.1058,
2012,512,"Oman",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.85199,
2012,5120,"Sub-Saharan Africa",0000,"World",01,"Imports",ICT00,"Total ICT goods",4.86177,
2012,5120,"Sub-Saharan Africa",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.35664,
2012,5120,"Sub-Saharan Africa",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",2.73416,
2012,5120,"Sub-Saharan Africa",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",2.04821,
2012,5121,"Eastern Africa",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.64563,
2012,5121,"Eastern Africa",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.60959,
2012,5121,"Eastern Africa",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",2.75966,
2012,5121,"Eastern Africa",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",0.12456,
2012,5122,"Middle Africa",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.11086,
2012,5122,"Middle Africa",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.0071,
2012,5123,"Southern Africa",0000,"World",01,"Imports",ICT00,"Total ICT goods",6.61585,
2012,5123,"Southern Africa",0000,"World",02,"Exports",ICT00,"Total ICT goods",1.0828,
2012,5123,"Southern Africa",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",6.74378,
2012,5123,"Southern Africa",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",2.05174,
2012,5124,"Western Africa",0000,"World",01,"Imports",ICT00,"Total ICT goods",4.09912,
2012,5124,"Western Africa",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.01938,
2012,5124,"Western Africa",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.1059,
2012,5124,"Western Africa",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",5.80844,
2012,516,"Namibia",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.10409,
2012,516,"Namibia",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.64658,
2012,516,"Namibia",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",3.56585,
2012,516,"Namibia",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",1.4883,
2012,5200,"Americas",0000,"World",01,"Imports",ICT00,"Total ICT goods",11.59506,
2012,5200,"Americas",0000,"World",02,"Exports",ICT00,"Total ICT goods",7.02851,
2012,5200,"Americas",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",34.42751,
2012,5200,"Americas",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",8.12415,
2012,5210,"Northern America",0000,"World",01,"Imports",ICT00,"Total ICT goods",11.90059,
2012,5210,"Northern America",0000,"World",02,"Exports",ICT00,"Total ICT goods",7.49392,
2012,5210,"Northern America",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",34.96383,
2012,5210,"Northern America",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",11.30587,
2012,5220,"Latin America and the Caribbean",0000,"World",01,"Imports",ICT00,"Total ICT goods",10.81409,
2012,5220,"Latin America and the Caribbean",0000,"World",02,"Exports",ICT00,"Total ICT goods",6.18401,
2012,5220,"Latin America and the Caribbean",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.80009,
2012,5220,"Latin America and the Caribbean",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",0.13324,
2012,5221,"Caribbean",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.09678,
2012,5221,"Caribbean",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.49379,
2012,5221,"Caribbean",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.76627,
2012,5222,"Central America",0000,"World",01,"Imports",ICT00,"Total ICT goods",15.24878,
2012,5222,"Central America",0000,"World",02,"Exports",ICT00,"Total ICT goods",15.63621,
2012,5222,"Central America",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.17136,
2012,5222,"Central America",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",0,
2012,5223,"South America",0000,"World",01,"Imports",ICT00,"Total ICT goods",8.10836,
2012,5223,"South America",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.28748,
2012,5223,"South America",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",1.03553,
2012,5223,"South America",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",0.13426,
2012,524,"Nepal",0000,"World",01,"Imports",ICT00,"Total ICT goods",4.69743,
2012,524,"Nepal",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.00349,
2012,528,"Netherlands",0000,"World",01,"Imports",ICT00,"Total ICT goods",12.49318,
2012,528,"Netherlands",0000,"World",02,"Exports",ICT00,"Total ICT goods",10.52975,
2012,5300,"Asia",0000,"World",01,"Imports",ICT00,"Total ICT goods",15.85186,
2012,5300,"Asia",0000,"World",02,"Exports",ICT00,"Total ICT goods",18.55772,
2012,5300,"Asia",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",39.34842,
2012,5300,"Asia",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",61.82922,
2012,5310,"Central Asia",0000,"World",01,"Imports",ICT00,"Total ICT goods",5.43905,
2012,5310,"Central Asia",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.43549,
2012,5310,"Central Asia",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.00851,
2012,5320,"Southern Asia",0000,"World",01,"Imports",ICT00,"Total ICT goods",4.98972,
2012,5320,"Southern Asia",0000,"World",02,"Exports",ICT00,"Total ICT goods",1.67189,
2012,5320,"Southern Asia",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",16.86481,
2012,533,"Aruba",0000,"World",01,"Imports",ICT00,"Total ICT goods",4.42079,
2012,533,"Aruba",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.71379,
2012,5330,"Eastern Asia",0000,"World",01,"Imports",ICT00,"Total ICT goods",19.05192,
2012,5330,"Eastern Asia",0000,"World",02,"Exports",ICT00,"Total ICT goods",24.59482,
2012,5330,"Eastern Asia",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",44.06702,
2012,5330,"Eastern Asia",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",62.50809,
2012,5340,"Western Asia",0000,"World",01,"Imports",ICT00,"Total ICT goods",6.91501,
2012,5340,"Western Asia",0000,"World",02,"Exports",ICT00,"Total ICT goods",2.87035,
2012,5340,"Western Asia",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",21.3474,
2012,5340,"Western Asia",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",0.28262,
2012,5350,"South-eastern Asia",0000,"World",01,"Imports",ICT00,"Total ICT goods",17.35932,
2012,5350,"South-eastern Asia",0000,"World",02,"Exports",ICT00,"Total ICT goods",20.6761,
2012,5350,"South-eastern Asia",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",4.08512,
2012,5350,"South-eastern Asia",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",24.22909,
2012,540,"New Caledonia",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.34358,
2012,540,"New Caledonia",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.20886,
2012,5400,"Europe",0000,"World",01,"Imports",ICT00,"Total ICT goods",7.21977,
2012,5400,"Europe",0000,"World",02,"Exports",ICT00,"Total ICT goods",4.49439,
2012,5400,"Europe",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.61361,
2012,5400,"Europe",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",2.48778,
2012,5410,"Eastern Europe",0000,"World",01,"Imports",ICT00,"Total ICT goods",9.12341,
2012,5410,"Eastern Europe",0000,"World",02,"Exports",ICT00,"Total ICT goods",5.84448,
2012,5410,"Eastern Europe",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.37064,
2012,5410,"Eastern Europe",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",8.11165,
2012,5420,"Northern Europe",0000,"World",01,"Imports",ICT00,"Total ICT goods",7.6316,
2012,5420,"Northern Europe",0000,"World",02,"Exports",ICT00,"Total ICT goods",4.2864,
2012,5420,"Northern Europe",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",1.03271,
2012,5420,"Northern Europe",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",5.3884,
2012,5430,"Southern Europe",0000,"World",01,"Imports",ICT00,"Total ICT goods",4.88197,
2012,5430,"Southern Europe",0000,"World",02,"Exports",ICT00,"Total ICT goods",1.86881,
2012,5430,"Southern Europe",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.48368,
2012,5430,"Southern Europe",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",0.88774,
2012,5440,"Western Europe",0000,"World",01,"Imports",ICT00,"Total ICT goods",7.20677,
2012,5440,"Western Europe",0000,"World",02,"Exports",ICT00,"Total ICT goods",4.81838,
2012,5440,"Western Europe",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",7.92844,
2012,5440,"Western Europe",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",1.89481,
2012,5500,"Oceania",0000,"World",01,"Imports",ICT00,"Total ICT goods",8.40971,
2012,5500,"Oceania",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.88911,
2012,5500,"Oceania",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",7.03676,
2012,5500,"Oceania",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",4.04979,
2012,554,"New Zealand",0000,"World",01,"Imports",ICT00,"Total ICT goods",7.67288,
2012,554,"New Zealand",0000,"World",02,"Exports",ICT00,"Total ICT goods",1.12662,
2012,554,"New Zealand",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",9.70825,
2012,554,"New Zealand",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",3.28001,
2012,558,"Nicaragua",0000,"World",01,"Imports",ICT00,"Total ICT goods",4.43478,
2012,5600,"Asia and Oceania",0000,"World",01,"Imports",ICT00,"Total ICT goods",15.53165,
2012,5600,"Asia and Oceania",0000,"World",02,"Exports",ICT00,"Total ICT goods",17.84695,
2012,5600,"Asia and Oceania",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",39.2416,
2012,5600,"Asia and Oceania",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",61.38633,
2012,562,"Niger",0000,"World",01,"Imports",ICT00,"Total ICT goods",2.34617,
2012,562,"Niger",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.18447,
2012,562,"Niger",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.02978,
2012,566,"Nigeria",0000,"World",01,"Imports",ICT00,"Total ICT goods",5.54444,
2012,566,"Nigeria",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.00357,
2012,5700,"Sub-Saharan Africa excluding South Africa",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.58926,
2012,5700,"Sub-Saharan Africa excluding South Africa",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.09696,
2012,5700,"Sub-Saharan Africa excluding South Africa",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",1.29648,
2012,5700,"Sub-Saharan Africa excluding South Africa",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",1.55974,
2012,5701,"Africa excluding South Africa",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.74289,
2012,5701,"Africa excluding South Africa",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.47702,
2012,5701,"Africa excluding South Africa",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",1.26267,
2012,5701,"Africa excluding South Africa",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",1.55974,
2012,5702,"Northern America and Europe",0000,"World",01,"Imports",ICT00,"Total ICT goods",8.62689,
2012,5702,"Northern America and Europe",0000,"World",02,"Exports",ICT00,"Total ICT goods",5.18453,
2012,5702,"Northern America and Europe",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",29.96383,
2012,5702,"Northern America and Europe",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",3.52184,
2012,5703,"Central and Southern Asia",0000,"World",01,"Imports",ICT00,"Total ICT goods",5.02413,
2012,5703,"Central and Southern Asia",0000,"World",02,"Exports",ICT00,"Total ICT goods",1.41024,
2012,5703,"Central and Southern Asia",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",9.74703,
2012,5704,"Eastern and South-Eastern Asia",0000,"World",01,"Imports",ICT00,"Total ICT goods",18.66014,
2012,5704,"Eastern and South-Eastern Asia",0000,"World",02,"Exports",ICT00,"Total ICT goods",23.68958,
2012,5704,"Eastern and South-Eastern Asia",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",44.06444,
2012,5704,"Eastern and South-Eastern Asia",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",61.85417,
2012,5705,"Western Asia and Northern Africa",0000,"World",01,"Imports",ICT00,"Total ICT goods",6.36191,
2012,5705,"Western Asia and Northern Africa",0000,"World",02,"Exports",ICT00,"Total ICT goods",2.7168,
2012,5705,"Western Asia and Northern Africa",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",21.33324,
2012,5705,"Western Asia and Northern Africa",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",0.28262,
2012,5706,"Europe, Northern America, Australia and New Zealand",0000,"World",01,"Imports",ICT00,"Total ICT goods",8.62991,
