Year,Economy,Economy Label,Partner,Partner Label,Flow,Flow Label,Category,Category Label,US dollars at current prices in millions,US dollars at current prices in millions Footnote,Growth rate (over previous period),Growth rate (over previous period) Footnote,Percentage of total world,Percentage of total world Footnote,Percentage of total trade in services,Percentage of total trade in services Footnote
2015,3946,"OACPS: Pacific",0000,"World",02,"Exports",SICT,"ICT services",54.358,,-24.66803,,0.011947,,2.07117,
2015,3947,"OACPS: LDCs",0000,"World",02,"Exports",SICT,"ICT services",1471.671,,-10.11468,,0.32344,,6.52209,
2015,3948,"OACPS: LLDCs",0000,"World",02,"Exports",SICT,"ICT services",696.283,,-9.45869,,0.153027,,6.9724,
2015,3949,"OACPS: Islands States",0000,"World",02,"Exports",SICT,"ICT services",965.271,,0.94668,,0.212144,,2.48388,
2015,3950,"OACPS: Northern Africa",0000,"World",02,"Exports",SICT,"ICT services",2.184,,-79.48525,,0.00048,,0.12644,
2015,398,"Kazakhstan",0000,"World",01,"Imports",SICT,"ICT services",299.354,,4.33652,,,,2.74694,
2015,398,"Kazakhstan",0000,"World",02,"Exports",SICT,"ICT services",140.685,,-0.08877,,0.030919,,2.2774,
2015,404,"Kenya",0000,"World",01,"Imports",SICT,"ICT services",72.815,,25.80121,"Estimated",,,2.1928,
2015,404,"Kenya",0000,"World",02,"Exports",SICT,"ICT services",550.301,,-27.17929,"Estimated",0.120944,,11.86458,
2015,410,"Korea, Republic of",0000,"World",01,"Imports",SICT,"ICT services",2399.6,,43.83504,,,,2.14012,
2015,410,"Korea, Republic of",0000,"World",02,"Exports",SICT,"ICT services",2997.7,,23.14929,,0.658826,,3.07461,
2015,414,"Kuwait",0000,"World",01,"Imports",SICT,"ICT services",703.885,,93.17811,,,,2.95794,
2015,414,"Kuwait",0000,"World",02,"Exports",SICT,"ICT services",2707.725,"Estimated",-11.61644,"Estimated",0.595096,"Estimated",44.71437,"Estimated"
2015,417,"Kyrgyzstan",0000,"World",01,"Imports",SICT,"ICT services",25.227,,-11.06607,,,,2.38959,
2015,417,"Kyrgyzstan",0000,"World",02,"Exports",SICT,"ICT services",42.404,,104.50446,,0.009319,,4.96776,
2015,418,"Lao People's Dem. Rep.",0000,"World",01,"Imports",SICT,"ICT services",15.44,"Estimated",14.29417,"Estimated",,,1.43164,"Estimated"
2015,418,"Lao People's Dem. Rep.",0000,"World",02,"Exports",SICT,"ICT services",34.299,"Estimated",-11.0849,"Estimated",0.007538,"Estimated",4.06351,"Estimated"
2015,422,"Lebanon",0000,"World",01,"Imports",SICT,"ICT services",644.581,,51.99693,,,,4.70741,"Estimated"
2015,422,"Lebanon",0000,"World",02,"Exports",SICT,"ICT services",628.491,,-7.12825,,0.138128,,3.95032,
2015,426,"Lesotho",0000,"World",01,"Imports",SICT,"ICT services",7.903,"Estimated",-31.12854,"Estimated",,,2.48095,"Estimated"
2015,426,"Lesotho",0000,"World",02,"Exports",SICT,"ICT services",1.722,"Estimated",-19.68284,"Estimated",0.000378,"Estimated",3.76962,"Estimated"
2015,428,"Latvia",0000,"World",01,"Imports",SICT,"ICT services",184.179,,-1.67628,,,,7.07285,
2015,428,"Latvia",0000,"World",02,"Exports",SICT,"ICT services",376.125,,2.20927,,0.082664,,7.76277,
2015,434,"Libya",0000,"World",01,"Imports",SICT,"ICT services",20.1,"Estimated",24.84472,"Estimated",,,0.43148,"Estimated"
2015,434,"Libya",0000,"World",02,"Exports",SICT,"ICT services",17,"Estimated",25,"Estimated",0.003736,"Estimated",3.51967,"Estimated"
2015,440,"Lithuania",0000,"World",02,"Exports",SICT,"ICT services",261.816,"Estimated",-5.52968,"Estimated",0.057541,"Estimated",3.91306,"Estimated"
2015,442,"Luxembourg",0000,"World",01,"Imports",SICT,"ICT services",3440.6,,-15.30945,,,,5.08411,
2015,442,"Luxembourg",0000,"World",02,"Exports",SICT,"ICT services",4613.355,,-17.00281,,1.01391,,4.93198,
2015,446,"China, Macao SAR",0000,"World",01,"Imports",SICT,"ICT services",103.784,,2.94193,,,,2.53929,
2015,446,"China, Macao SAR",0000,"World",02,"Exports",SICT,"ICT services",53.221,,-4.44033,,0.011697,,0.15932,
2015,450,"Madagascar",0000,"World",01,"Imports",SICT,"ICT services",74.841,,0.94823,,,,6.59403,
2015,450,"Madagascar",0000,"World",02,"Exports",SICT,"ICT services",78.339,,16.6766,,0.017217,,7.076,
2015,454,"Malawi",0000,"World",01,"Imports",SICT,"ICT services",17.113,,-38.52868,,,,5.84794,
2015,454,"Malawi",0000,"World",02,"Exports",SICT,"ICT services",22.471,,5.36903,,0.004939,,19.32258,
2015,458,"Malaysia",0000,"World",01,"Imports",SICT,"ICT services",3123.739,,3.80585,,,,7.77642,
2015,458,"Malaysia",0000,"World",02,"Exports",SICT,"ICT services",2160.643,,0.21689,,0.47486,,6.18436,
2015,462,"Maldives",0000,"World",01,"Imports",SICT,"ICT services",77.692,,13.53002,,,,8.8822,
2015,462,"Maldives",0000,"World",02,"Exports",SICT,"ICT services",87.069,"Estimated",7.29258,"Estimated",0.019136,"Estimated",2.99694,"Estimated"
2015,466,"Mali",0000,"World",01,"Imports",SICT,"ICT services",122.847,,3.16429,,,,6.15665,
2015,466,"Mali",0000,"World",02,"Exports",SICT,"ICT services",185.407,,3.29656,"Estimated",0.040748,,42.81205,
2015,478,"Mauritania",0000,"World",01,"Imports",SICT,"ICT services",22.366,,-7.39483,,,,3.49062,
2015,478,"Mauritania",0000,"World",02,"Exports",SICT,"ICT services",16.305,,-3.90169,,0.003583,,6.62328,
2015,480,"Mauritius",0000,"World",01,"Imports",SICT,"ICT services",66.36,,-13.75658,,,,3.25125,
2015,480,"Mauritius",0000,"World",02,"Exports",SICT,"ICT services",136.656,,-28.16313,,0.030034,,5.00057,
2015,484,"Mexico",0000,"World",01,"Imports",SICT,"ICT services",157.3,"Estimated",6.71642,"Estimated",,,0.4813,"Estimated"
2015,484,"Mexico",0000,"World",02,"Exports",SICT,"ICT services",159.5,"Estimated",-13.07902,"Estimated",0.035054,"Estimated",0.69641,"Estimated"
2015,496,"Mongolia",0000,"World",01,"Imports",SICT,"ICT services",83.643,,-27.41969,,,,5.95614,
2015,496,"Mongolia",0000,"World",02,"Exports",SICT,"ICT services",12.06,,-10.87792,,0.002651,,1.75075,
2015,498,"Moldova, Republic of",0000,"World",01,"Imports",SICT,"ICT services",78.9,,-4.66409,,,,9.29099,
2015,498,"Moldova, Republic of",0000,"World",02,"Exports",SICT,"ICT services",151.03,,-12.88574,,0.033193,,15.38799,
2015,499,"Montenegro",0000,"World",01,"Imports",SICT,"ICT services",48.036,,-0.21604,,,,10.19918,
2015,499,"Montenegro",0000,"World",02,"Exports",SICT,"ICT services",66.027,,38.38077,,0.014511,,4.90089,
2015,504,"Morocco",0000,"World",01,"Imports",SICT,"ICT services",181.078,,-11.07499,,,,2.28836,
2015,504,"Morocco",0000,"World",02,"Exports",SICT,"ICT services",1429.658,,-9.67539,,0.314206,,9.74313,
2015,508,"Mozambique",0000,"World",01,"Imports",SICT,"ICT services",65.65,,-18.4239,,,,2.16737,
2015,508,"Mozambique",0000,"World",02,"Exports",SICT,"ICT services",16.369,,-37.01324,,0.003598,,2.26523,
2015,5100,"Africa",0000,"World",02,"Exports",SICT,"ICT services",5749.599,,-13.545,,1.26363,,5.68407,
2015,512,"Oman",0000,"World",01,"Imports",SICT,"ICT services",113.605,"Estimated",-1.08661,"Estimated",,,1.11215,"Estimated"
2015,512,"Oman",0000,"World",02,"Exports",SICT,"ICT services",88.832,"Estimated",-6.52707,"Estimated",0.019523,"Estimated",2.61619,"Estimated"
2015,5120,"Sub-Saharan Africa",0000,"World",02,"Exports",SICT,"ICT services",3008.905,,-13.12649,,0.661289,,5.10155,
2015,5121,"Eastern Africa",0000,"World",02,"Exports",SICT,"ICT services",1212.846,,-18.65897,,0.266556,,5.38033,
2015,5122,"Middle Africa",0000,"World",02,"Exports",SICT,"ICT services",223.939,,-20.5048,,0.049217,,5.03295,
2015,5123,"Southern Africa",0000,"World",02,"Exports",SICT,"ICT services",590.866,,-4.28189,,0.129859,,3.38289,
2015,5124,"Western Africa",0000,"World",02,"Exports",SICT,"ICT services",981.255,,-8.59173,,0.215657,,6.75695,
2015,516,"Namibia",0000,"World",01,"Imports",SICT,"ICT services",76.636,,37.09726,,,,11.25778,
2015,516,"Namibia",0000,"World",02,"Exports",SICT,"ICT services",22.229,,-13.45869,,0.004885,,2.53211,
2015,5200,"Americas",0000,"World",02,"Exports",SICT,"ICT services",48624.262,,4.10496,,10.686501,,4.71687,
2015,5210,"Northern America",0000,"World",02,"Exports",SICT,"ICT services",40678.209,,4.19677,,8.94014,,4.7544,
2015,5220,"Latin America and the Caribbean",0000,"World",02,"Exports",SICT,"ICT services",7946.053,,3.63751,,1.746361,,4.53368,
2015,5221,"Caribbean",0000,"World",02,"Exports",SICT,"ICT services",721.697,"Estimated",10.39925,"Estimated",0.158612,"Estimated",1.80638,"Estimated"
2015,5222,"Central America",0000,"World",02,"Exports",SICT,"ICT services",2609.135,,3.83699,,0.573428,,4.93492,
2015,5223,"South America",0000,"World",02,"Exports",SICT,"ICT services",4615.221,,2.54401,,1.01432,,5.59803,
2015,524,"Nepal",0000,"World",01,"Imports",SICT,"ICT services",43.03,"Estimated",36.17089,"Estimated",,,3.58336,"Estimated"
2015,524,"Nepal",0000,"World",02,"Exports",SICT,"ICT services",343.834,"Estimated",-4.2029,"Estimated",0.075567,"Estimated",24.03628,"Estimated"
2015,528,"Netherlands",0000,"World",01,"Imports",SICT,"ICT services",48228.639,,209.29122,,,,22.59582,
2015,528,"Netherlands",0000,"World",02,"Exports",SICT,"ICT services",28723.736,,27.01224,,6.31282,,14.51711,
2015,5300,"Asia",0000,"World",02,"Exports",SICT,"ICT services",133296.879,,6.56822,,29.295605,,9.40477,
2015,531,"Curaçao",0000,"World",01,"Imports",SICT,"ICT services",48.57,,27.98756,,,,5.27202,
2015,531,"Curaçao",0000,"World",02,"Exports",SICT,"ICT services",26.492,,-20.04587,,0.005822,,1.70135,
2015,5310,"Central Asia",0000,"World",02,"Exports",SICT,"ICT services",570.269,"Estimated",-5.57762,"Estimated",0.125332,"Estimated",4.36014,"Estimated"
2015,5320,"Southern Asia",0000,"World",02,"Exports",SICT,"ICT services",57885.495,,1.35964,,12.721908,,30.75896,
2015,5330,"Eastern Asia",0000,"World",02,"Exports",SICT,"ICT services",36373.844,,21.66575,,7.994139,,5.52635,
2015,534,"Sint Maarten (Dutch part)",0000,"World",01,"Imports",SICT,"ICT services",19.447,,0.84003,,,,7.00109,
2015,534,"Sint Maarten (Dutch part)",0000,"World",02,"Exports",SICT,"ICT services",10.922,,-35.55962,,0.0024,,1.005,
2015,5340,"Western Asia",0000,"World",02,"Exports",SICT,"ICT services",21958.211,,0.28392,"Break",4.825913,,9.15457,
2015,5350,"South-eastern Asia",0000,"World",02,"Exports",SICT,"ICT services",16509.06,,5.99231,,3.628314,,5.19131,
2015,5400,"Europe",0000,"World",02,"Exports",SICT,"ICT services",264431.206,,-1.26426,,58.115931,,11.07529,
2015,5410,"Eastern Europe",0000,"World",02,"Exports",SICT,"ICT services",19770.714,,-3.69949,,4.345151,,10.04059,
2015,5420,"Northern Europe",0000,"World",02,"Exports",SICT,"ICT services",112454.636,,-0.564,,24.714957,,15.32619,
2015,5430,"Southern Europe",0000,"World",02,"Exports",SICT,"ICT services",24365.424,,-14.26467,,5.354963,,7.21523,
2015,5440,"Western Europe",0000,"World",02,"Exports",SICT,"ICT services",107840.432,,1.95262,,23.70086,,9.63519,
2015,548,"Vanuatu",0000,"World",01,"Imports",SICT,"ICT services",6.063,"Estimated",21.91836,"Estimated",,,3.3866,"Estimated"
2015,548,"Vanuatu",0000,"World",02,"Exports",SICT,"ICT services",7.11,"Estimated",41.21152,"Estimated",0.001563,"Estimated",2.5659,"Estimated"
2015,5500,"Oceania",0000,"World",02,"Exports",SICT,"ICT services",2904.458,,-2.18125,,0.638333,,3.93089,
2015,554,"New Zealand",0000,"World",01,"Imports",SICT,"ICT services",764.5,,,,,,6.35653,
2015,554,"New Zealand",0000,"World",02,"Exports",SICT,"ICT services",622.7,,,,0.136855,,4.16787,
2015,558,"Nicaragua",0000,"World",01,"Imports",SICT,"ICT services",25.4,,1.6,,,,2.47998,
2015,558,"Nicaragua",0000,"World",02,"Exports",SICT,"ICT services",156.4,,0.96837,,0.034373,,12.47806,
2015,5600,"Asia and Oceania",0000,"World",02,"Exports",SICT,"ICT services",136201.337,,6.36534,,29.933939,,9.13354,
2015,562,"Niger",0000,"World",01,"Imports",SICT,"ICT services",90.356,,-19.33436,,,,9.28578,
2015,562,"Niger",0000,"World",02,"Exports",SICT,"ICT services",119.084,,-8.72621,,0.026172,,51.41796,
2015,566,"Nigeria",0000,"World",01,"Imports",SICT,"ICT services",1029.191,,-33.179,,,,5.24758,
2015,566,"Nigeria",0000,"World",02,"Exports",SICT,"ICT services",77.184,,43.89262,,0.016963,,2.44251,
2015,5700,"Sub-Saharan Africa excluding South Africa",0000,"World",02,"Exports",SICT,"ICT services",2459.797,,-15.36011,,0.540607,,5.66455,
2015,5701,"Africa excluding South Africa",0000,"World",02,"Exports",SICT,"ICT services",5200.491,,-14.64865,,1.142949,,6.07555,
2015,5702,"Northern America and Europe",0000,"World",02,"Exports",SICT,"ICT services",305109.415,,-0.56948,,67.05607,,9.40775,
2015,5703,"Central and Southern Asia",0000,"World",02,"Exports",SICT,"ICT services",58455.764,,1.28704,,12.84724,,29.04348,
2015,5704,"Eastern and South-Eastern Asia",0000,"World",02,"Exports",SICT,"ICT services",52882.904,,16.29709,,11.622453,,5.4172,
2015,5705,"Western Asia and Northern Africa",0000,"World",02,"Exports",SICT,"ICT services",24698.905,,-1.53087,"Break",5.428254,,8.75744,
2015,5706,"Europe, Northern America, Australia and New Zealand",0000,"World",02,"Exports",SICT,"ICT services",307933.315,,-0.58441,,67.676699,,9.29475,
2015,579,"Norway",0000,"World",01,"Imports",SICT,"ICT services",3165.215,,-7.67731,,,,6.69616,
2015,579,"Norway",0000,"World",02,"Exports",SICT,"ICT services",2191.386,,-6.34238,,0.481617,,5.26178,
2015,583,"Micronesia (Federated States of)",0000,"World",02,"Exports",SICT,"ICT services",1.614,"Estimated",5.13922,"Estimated",0.000355,"Estimated",3.52508,"Estimated"
2015,586,"Pakistan",0000,"World",01,"Imports",SICT,"ICT services",393,,12.60745,,,,4.46236,
2015,586,"Pakistan",0000,"World",02,"Exports",SICT,"ICT services",789,,-2.7127,,0.173404,,13.37968,
2015,591,"Panama",0000,"World",01,"Imports",SICT,"ICT services",76.5,,-24.18236,,,,1.58589,
2015,591,"Panama",0000,"World",02,"Exports",SICT,"ICT services",277.7,,-9.69106,,0.061032,,2.3404,
2015,598,"Papua New Guinea",0000,"World",01,"Imports",SICT,"ICT services",70.233,,57.53667,,,,5.24958,
2015,598,"Papua New Guinea",0000,"World",02,"Exports",SICT,"ICT services",4.667,,-54.90821,,0.001026,,3.19583,
2015,600,"Paraguay",0000,"World",01,"Imports",SICT,"ICT services",1,"Estimated",0,"Estimated",,,0.09053,"Estimated"
2015,600,"Paraguay",0000,"World",02,"Exports",SICT,"ICT services",15,"Estimated",7.14286,"Estimated",0.003297,"Estimated",1.58007,"Estimated"
2015,604,"Peru",0000,"World",01,"Imports",SICT,"ICT services",616.21,,18.86285,,,,7.39564,
2015,604,"Peru",0000,"World",02,"Exports",SICT,"ICT services",122.183,,-13.18901,,0.026853,,2.12044,
2015,608,"Philippines",0000,"World",01,"Imports",SICT,"ICT services",752.939,,19.99353,,,,3.18904,
2015,608,"Philippines",0000,"World",02,"Exports",SICT,"ICT services",3457.441,,-0.36879,,0.759866,,11.89553,
2015,616,"Poland",0000,"World",01,"Imports",SICT,"ICT services",2805.384,,-1.13233,,,,8.75369,
2015,616,"Poland",0000,"World",02,"Exports",SICT,"ICT services",4081.426,,3.65455,,0.897004,,9.25332,
2015,620,"Portugal",0000,"World",01,"Imports",SICT,"ICT services",993.014,,-25.77261,,,,7.07734,
2015,620,"Portugal",0000,"World",02,"Exports",SICT,"ICT services",1326.977,,-11.83996,,0.291639,,4.8009,
2015,624,"Guinea-Bissau",0000,"World",01,"Imports",SICT,"ICT services",25.598,,76.98956,,,,19.56256,
2015,624,"Guinea-Bissau",0000,"World",02,"Exports",SICT,"ICT services",10.147,"Estimated",-45.49605,"Estimated",0.00223,"Estimated",27.97629,"Estimated"
2015,626,"Timor-Leste",0000,"World",01,"Imports",SICT,"ICT services",6.831,,-20.30102,,,,1.02454,
2015,626,"Timor-Leste",0000,"World",02,"Exports",SICT,"ICT services",4.466,"Estimated",-81.70047,"Estimated",0.000982,"Estimated",6.12125,"Estimated"
2015,642,"Romania",0000,"World",01,"Imports",SICT,"ICT services",1267.034,,2.27609,,,,11.02464,
2015,642,"Romania",0000,"World",02,"Exports",SICT,"ICT services",2637.498,,-0.71138,,0.579662,,13.83917,
2015,643,"Russian Federation",0000,"World",01,"Imports",SICT,"ICT services",5197.4,,-19.1494,,,,5.85505,
2015,643,"Russian Federation",0000,"World",02,"Exports",SICT,"ICT services",3834.8,,-12.49344,,0.842801,,7.42949,
2015,646,"Rwanda",0000,"World",01,"Imports",SICT,"ICT services",11.74,,25.79021,,,,1.15088,
2015,646,"Rwanda",0000,"World",02,"Exports",SICT,"ICT services",21.131,,33.14221,,0.004644,,2.75509,
2015,678,"Sao Tome and Principe",0000,"World",01,"Imports",SICT,"ICT services",0.687,,112.03704,,,,1.02398,
2015,678,"Sao Tome and Principe",0000,"World",02,"Exports",SICT,"ICT services",1.839,,239.29889,,0.000404,,2.3374,
2015,686,"Senegal",0000,"World",01,"Imports",SICT,"ICT services",128.906,,-3.6188,,,,9.84385,
2015,686,"Senegal",0000,"World",02,"Exports",SICT,"ICT services",265.173,,-7.33369,,0.058279,,22.21542,
2015,688,"Serbia",0000,"World",01,"Imports",SICT,"ICT services",378.575,,-15.55508,,,,8.45166,
2015,688,"Serbia",0000,"World",02,"Exports",SICT,"ICT services",732.828,,-1.10524,,0.161059,,12.64546,
2015,690,"Seychelles",0000,"World",01,"Imports",SICT,"ICT services",0.913,"Estimated",-20.88388,"Estimated",,,0.18315,"Estimated"
2015,690,"Seychelles",0000,"World",02,"Exports",SICT,"ICT services",12.375,"Estimated",2.16297,"Estimated",0.00272,"Estimated",1.45984,"Estimated"
2015,694,"Sierra Leone",0000,"World",01,"Imports",SICT,"ICT services",16.931,,-12.55552,,,,1.91811,
2015,694,"Sierra Leone",0000,"World",02,"Exports",SICT,"ICT services",107.199,"Estimated",-10.89546,"Estimated",0.02356,"Estimated",53.51815,"Estimated"
2015,702,"Singapore",0000,"World",01,"Imports",SICT,"ICT services",10301.093,,-33.74149,,,,6.37077,
2015,702,"Singapore",0000,"World",02,"Exports",SICT,"ICT services",8581.238,,12.34728,,1.88596,,5.60134,
2015,703,"Slovakia",0000,"World",01,"Imports",SICT,"ICT services",650.286,,-8.77954,,,,8.14447,
2015,703,"Slovakia",0000,"World",02,"Exports",SICT,"ICT services",805.062,,-9.17376,,0.176934,,9.90688,
2015,705,"Slovenia",0000,"World",01,"Imports",SICT,"ICT services",516.7,,-7.02018,,,,10.81464,
2015,705,"Slovenia",0000,"World",02,"Exports",SICT,"ICT services",522.803,,-6.07896,,0.1149,,7.91628,
2015,716,"Zimbabwe",0000,"World",01,"Imports",SICT,"ICT services",11.033,"Estimated",4.69729,"Estimated",,,0.72406,"Estimated"
2015,716,"Zimbabwe",0000,"World",02,"Exports",SICT,"ICT services",2.64,"Estimated",4.63734,"Estimated",0.00058,"Estimated",0.68273,"Estimated"
2015,724,"Spain",0000,"World",01,"Imports",SICT,"ICT services",5911.485,,-4.59389,,,,9.50122,
2015,724,"Spain",0000,"World",02,"Exports",SICT,"ICT services",10368.398,,-14.47967,,2.278737,,8.53292,
2015,728,"South Sudan",0000,"World",01,"Imports",SICT,"ICT services",7.3,"Estimated",63.12849,"Estimated",,,0.69338,"Estimated"
2015,728,"South Sudan",0000,"World",02,"Exports",SICT,"ICT services",2.45,"Estimated",37.02461,"Estimated",0.000538,"Estimated",2.7033,"Estimated"
2015,729,"Sudan",0000,"World",01,"Imports",SICT,"ICT services",27.662,,-42.64803,,,,1.74119,
2015,729,"Sudan",0000,"World",02,"Exports",SICT,"ICT services",2.184,,-79.48525,,0.00048,,0.12644,
2015,740,"Suriname",0000,"World",01,"Imports",SICT,"ICT services",26.966,,-4.51471,,,,3.806,
2015,740,"Suriname",0000,"World",02,"Exports",SICT,"ICT services",10.068,,-0.85672,,0.002213,,5.67573,
2015,748,"Eswatini",0000,"World",01,"Imports",SICT,"ICT services",1.519,"Estimated",51.59681,"Estimated",,,0.76505,"Estimated"
2015,748,"Eswatini",0000,"World",02,"Exports",SICT,"ICT services",6.327,"Estimated",11.03896,"Estimated",0.001391,"Estimated",8.44275,"Estimated"
2015,752,"Sweden",0000,"World",01,"Imports",SICT,"ICT services",6546.021,,-9.32007,,,,10.61781,
2015,752,"Sweden",0000,"World",02,"Exports",SICT,"ICT services",15432.845,,-3.94036,,3.391786,,21.23134,
2015,762,"Tajikistan",0000,"World",01,"Imports",SICT,"ICT services",10.587,,-14.14322,,,,2.28884,
2015,762,"Tajikistan",0000,"World",02,"Exports",SICT,"ICT services",12.805,,-15.86175,,0.002814,,5.07348,
2015,764,"Thailand",0000,"World",01,"Imports",SICT,"ICT services",612.34,"Estimated",-9.86119,"Estimated",,,1.44018,"Estimated"
2015,764,"Thailand",0000,"World",02,"Exports",SICT,"ICT services",495.563,"Estimated",-6.13377,"Estimated",0.108913,"Estimated",0.85321,"Estimated"
2015,768,"Togo",0000,"World",01,"Imports",SICT,"ICT services",8.851,,-47.67057,,,,2.37281,
2015,768,"Togo",0000,"World",02,"Exports",SICT,"ICT services",18.306,,-36.65306,,0.004023,,3.75324,
2015,776,"Tonga",0000,"World",01,"Imports",SICT,"ICT services",2.715,,77.91612,,,,4.97727,
2015,776,"Tonga",0000,"World",02,"Exports",SICT,"ICT services",0.565,,-58.48641,,0.000124,,1.1626,
2015,780,"Trinidad and Tobago",0000,"World",01,"Imports",SICT,"ICT services",67.2,,36.65203,,,,2.30541,
2015,780,"Trinidad and Tobago",0000,"World",02,"Exports",SICT,"ICT services",15.941,,45.31449,,0.003503,,1.41698,
2015,784,"United Arab Emirates",0000,"World",01,"Imports",SICT,"ICT services",2750.17,,7.44681,"Break",,,3.35883,
2015,784,"United Arab Emirates",0000,"World",02,"Exports",SICT,"ICT services",5718.176,,2.43902,"Break",1.256724,,9.4086,
2015,788,"Tunisia",0000,"World",01,"Imports",SICT,"ICT services",90.232,,-7.32985,,,,2.93316,
2015,788,"Tunisia",0000,"World",02,"Exports",SICT,"ICT services",310.304,,-17.58522,,0.068198,,9.41983,
2015,792,"Türkiye",0000,"World",01,"Imports",SICT,"ICT services",1671,,-3.13043,,,,6.55294,
2015,792,"Türkiye",0000,"World",02,"Exports",SICT,"ICT services",989,,-12.70962,,0.21736,,1.78237,
2015,796,"Turks and Caicos Islands",0000,"World",01,"Imports",SICT,"ICT services",0.08,"Estimated",,,,,0.13407,"Estimated"
2015,798,"Tuvalu",0000,"World",01,"Imports",SICT,"ICT services",0.665,"Estimated",4.06886,"Estimated",,,1.68923,"Estimated"
2015,798,"Tuvalu",0000,"World",02,"Exports",SICT,"ICT services",0.284,"Estimated",-3.40136,"Estimated",6.2E-05,"Estimated",4.33522,"Estimated"
2015,800,"Uganda",0000,"World",01,"Imports",SICT,"ICT services",80.912,,6.7511,,,,3.40207,
2015,800,"Uganda",0000,"World",02,"Exports",SICT,"ICT services",65.117,,15.0599,,0.014311,,3.15878,
2015,804,"Ukraine",0000,"World",01,"Imports",SICT,"ICT services",604,,10.01821,,,,5.32205,
2015,804,"Ukraine",0000,"World",02,"Exports",SICT,"ICT services",2066,,6.27572,,0.45406,,16.60505,
2015,807,"North Macedonia",0000,"World",01,"Imports",SICT,"ICT services",90.049,,4.98036,,,,7.88801,
2015,807,"North Macedonia",0000,"World",02,"Exports",SICT,"ICT services",139.589,,-12.52561,,0.030678,,9.13252,
2015,834,"Tanzania, United Republic of",0000,"World",01,"Imports",SICT,"ICT services",57.182,,46.39904,,,,2.17494,
2015,834,"Tanzania, United Republic of",0000,"World",02,"Exports",SICT,"ICT services",50.677,,7.23022,,0.011138,,1.48509,
2015,842,"United States of America",0000,"World",01,"Imports",SICT,"ICT services",36291,,0.93169,,,,7.28289,
2015,842,"United States of America",0000,"World",02,"Exports",SICT,"ICT services",33912,,8.34505,,7.453082,,4.40761,
2015,854,"Burkina Faso",0000,"World",01,"Imports",SICT,"ICT services",47.136,,16.89606,,,,4.03998,
2015,854,"Burkina Faso",0000,"World",02,"Exports",SICT,"ICT services",42.311,,8.15419,,0.009299,,10.82654,
2015,858,"Uruguay",0000,"World",01,"Imports",SICT,"ICT services",306.474,,5.60968,,,,7.14384,
2015,858,"Uruguay",0000,"World",02,"Exports",SICT,"ICT services",439.119,,35.06949,,0.096508,,8.45467,
2015,860,"Uzbekistan",0000,"World",01,"Imports",SICT,"ICT services",25.863,,-32.99394,,,,0.83647,
2015,860,"Uzbekistan",0000,"World",02,"Exports",SICT,"ICT services",204.02,,-13.36473,,0.044839,,8.63054,
2015,862,"Venezuela (Bolivarian Rep. of)",0000,"World",01,"Imports",SICT,"ICT services",310,,-16.44205,,,,2.24215,
2015,862,"Venezuela (Bolivarian Rep. of)",0000,"World",02,"Exports",SICT,"ICT services",94,,10.58824,,0.020659,,5.74924,
2015,887,"Yemen",0000,"World",01,"Imports",SICT,"ICT services",26.5,,-83.30183,,,,2.07898,
2015,887,"Yemen",0000,"World",02,"Exports",SICT,"ICT services",73.1,"Estimated",-66.621,"Estimated",0.016066,"Estimated",10.03534,"Estimated"
2015,894,"Zambia",0000,"World",01,"Imports",SICT,"ICT services",45.419,,14.16112,,,,3.17083,
2015,894,"Zambia",0000,"World",02,"Exports",SICT,"ICT services",32.947,"Estimated",6.00026,"Estimated",0.007241,"Estimated",3.82432,"Estimated"
2015,926,"United Kingdom",0000,"World",01,"Imports",SICT,"ICT services",13598.749,,-6.83843,,,,5.93376,
2015,926,"United Kingdom",0000,"World",02,"Exports",SICT,"ICT services",24785.138,,2.49498,,5.447206,,6.60309,
2016,0000,"World",0000,"World",02,"Exports",SICT,"ICT services",461803.7,,1.49389,,100,,9.0717,
2016,004,"Afghanistan",0000,"World",01,"Imports",SICT,"ICT services",43.551,,-16.84932,,,,3.89445,
2016,004,"Afghanistan",0000,"World",02,"Exports",SICT,"ICT services",77.766,,10.95163,,0.01684,,14.90353,
2016,008,"Albania",0000,"World",01,"Imports",SICT,"ICT services",65.076,,9.65709,,,,3.6748,
2016,008,"Albania",0000,"World",02,"Exports",SICT,"ICT services",124.869,,11.90382,,0.027039,,4.71085,
2016,012,"Algeria",0000,"World",01,"Imports",SICT,"ICT services",251.243,,26.2369,,,,2.30933,
2016,012,"Algeria",0000,"World",02,"Exports",SICT,"ICT services",191.895,,11.79565,,0.041553,,5.59475,
2016,024,"Angola",0000,"World",01,"Imports",SICT,"ICT services",206.909,,-2.18086,,,,1.63998,
2016,024,"Angola",0000,"World",02,"Exports",SICT,"ICT services",21.659,,-28.2149,,0.00469,,3.04674,
2016,031,"Azerbaijan",0000,"World",01,"Imports",SICT,"ICT services",54.22,,-43.35148,,,,0.72074,
2016,031,"Azerbaijan",0000,"World",02,"Exports",SICT,"ICT services",62.421,,-20.17265,,0.013517,,1.42896,
2016,032,"Argentina",0000,"World",01,"Imports",SICT,"ICT services",1080.993,,1.00416,,,,4.94137,
2016,032,"Argentina",0000,"World",02,"Exports",SICT,"ICT services",1620.519,,10.80623,,0.350911,,12.07117,
